Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags0	AiFlags1	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	SungMaSt	SungMaDx	SungMaHt	SungMaIq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	SungMaExp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	SpHeal	SpRAtkSpeed	SpRCastSpeed	SpRHPRegen	HitRange
8053	???	KING	STONE	MELEE	100	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	51	0	100	3041	3047	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8054	???	KING	STONE	MELEE	100	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	51	0	100	3011	3017	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8055	???	KING	STONE	MELEE	105	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_02	0	0	0	105	0	0	0	0	0	0	0	1500000	5	1	0	0	51	0	105	3081	3087	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8056	???	KING	STONE	MELEE	105	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_02	0	0	0	105	0	0	0	0	0	0	0	1500000	5	1	0	0	51	0	105	3031	3037	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8057	???	KING	STONE	MELEE	100	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	51	0	100	6005	6010	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8058	???	KING	STONE	MELEE	100	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	51	0	100	6055	6060	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8059	???	KING	STONE	MELEE	100	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	100	0	0	0	0	0	0	0	705000	5	1	0	0	51	0	100	6311	6314	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8060	???	KING	STONE	MELEE	10	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_halloween	0	0	0	100	0	0	0	0	0	0	0	705000	5	1	0	0	51	0	100	8616	8616	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8061	???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	100	0	0	0	0	0	0	0	1600000	5	1	0	0	51	0	100	6330	6333	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	153189242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8062	???(????)	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	0	0	0	0	1900000	5	1	0	0	0	1	100	6145	6147	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8063	???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	0	0	0	0	1900000	5	1	0	0	0	24	100	6145	6147	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8064	???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	0	0	0	0	2100000	5	1	0	0	0	25	100	6149	6151	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8065	???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	0	0	0	0	2300000	5	1	0	0	0	26	100	6176	6178	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8066	???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	50	15	0	0	2500000	5	1	0	0	0	27	100	6218	6220	0	2000	150	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8067	???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	0	0	0	0	1900000	5	1	0	0	0	32	100	6194	6196	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8076	???(??)	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_snake	0	0	0	100	0	0	0	50	15	0	0	2700000	5	1	0	0	0	30	100	6229	6230	0	2000	150	0	0	0	0	0	0	0	0	30	30	30	30	30	30	30	30	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8077	???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	100	0	0	0	50	15	0	0	2500000	5	1	0	0	0	27	100	6218	6220	0	2000	150	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8101	???	KING	STONE	SPECIAL	5	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	193	5	1	0	0	42	0	8	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8102	???	KING	STONE	SPECIAL	10	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	309	5	1	0	0	82	0	14	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8103	???	KING	STONE	SPECIAL	15	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	454	5	1	0	0	122	0	19	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8104	???	KING	STONE	SPECIAL	20	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	632	5	1	0	0	162	0	25	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8105	???	KING	STONE	SPECIAL	25	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	845	5	1	0	0	202	0	30	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8106	???	KING	STONE	SPECIAL	30	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	1069	5	1	0	0	242	0	35	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8107	???	KING	STONE	SPECIAL	35	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	1315	5	1	0	0	282	0	41	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8108	???	KING	STONE	SPECIAL	40	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	1591	5	1	0	0	322	0	46	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8109	???	KING	STONE	SPECIAL	45	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	1898	5	1	0	0	362	0	52	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8110	???	KING	STONE	SPECIAL	50	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	2238	5	1	0	0	402	0	57	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8111	???	KING	STONE	SPECIAL	55	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	2612	5	1	0	0	442	0	63	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8112	???	KING	STONE	SPECIAL	60	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	3022	5	1	0	0	482	0	68	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8113	???	KING	STONE	SPECIAL	65	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	3469	5	1	0	0	522	0	73	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8114	???	KING	STONE	SPECIAL	70	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	0	0	0	0	0	0	0	0	3954	5	1	0	0	562	0	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8115	???	KING	STONE	SPECIAL	5	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone	0	0	0	6	0	0	0	0	0	0	0	845	5	1	0	0	1	0	8	5201	5202	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8120	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8121	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8122	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8123	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8124	?? ???	KING	STONE	MELEE	115	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	100	0	100	6025	6030	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8125	?? ???	KING	STONE	MELEE	115	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	100	0	100	6075	6080	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8126	?? ???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	100	0	0	0	0	0	0	0	1305000	5	1	0	0	100	0	100	6401	6404	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8127	?? ???	KING	STONE	MELEE	125	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	100	0	0	0	0	0	0	0	1600000	5	1	0	0	100	0	100	6420	6423	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	153189242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8130	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8131	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8132	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8133	?? ???	KING	STONE	MELEE	111	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	70	0	0	0	0	0	0	0	500000	5	2	0	0	100	0	90	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8134	?? ???	KING	STONE	MELEE	115	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	100	0	100	6105	6110	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8135	?? ???	KING	STONE	MELEE	115	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_02	0	0	0	100	0	0	0	0	0	0	0	1200000	5	1	0	0	100	0	100	6125	6130	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8136	?? ???	KING	STONE	MELEE	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	100	0	0	0	0	0	0	0	1305000	5	1	0	0	100	0	100	6411	6414	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8137	?? ???	KING	STONE	MELEE	125	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	100	0	0	0	0	0	0	0	1600000	5	1	0	0	100	0	100	6430	6433	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	153189242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8150	???1??	KING	STONE	SPECIAL	30	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	36	0	0	0	0	0	0	0	100250	5	1	0	0	15	1	35	401	411	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8151	???2??	KING	STONE	SPECIAL	45	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	48	0	0	0	0	0	0	0	179700	5	1	0	0	21	1	46	601	614	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8152	???3??	KING	STONE	SPECIAL	55	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	60	0	0	0	0	0	0	0	267850	5	1	0	0	27	1	57	7019	7020	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8153	???4??	KING	STONE	SPECIAL	75	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	72	0	0	0	0	0	0	0	326650	5	1	0	0	33	1	68	2431	2432	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8154	???5??	KING	STONE	SPECIAL	80	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	86	0	0	0	0	0	0	0	496550	5	1	0	0	39	1	79	2435	2437	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8155	???6??	KING	STONE	SPECIAL	85	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	88	0	0	0	0	0	0	0	784000	5	1	0	0	45	1	88	6051	6053	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8156	???7??	KING	STONE	SPECIAL	95	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	91	0	0	0	0	0	0	0	1005000	5	1	0	0	51	1	91	2443	2444	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8157	???8??	KING	STONE	SPECIAL	105	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	95	0	0	0	0	0	0	0	1300000	5	1	0	0	51	1	95	6010	6011	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8158	???9??	KING	STONE	SPECIAL	115	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone	0	0	0	105	0	0	0	0	0	0	0	1700000	5	1	0	0	51	1	105	6401	6403	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8159	???10??	KING	STONE	SPECIAL	120	100		NOMOVE		0		STUN,SLOW,TERROR	0	metinstone_east	0	0	0	110	0	0	0	0	0	0	0	2200000	5	1	0	0	51	1	120	6195	6196	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
8200	????	KING	STONE	MELEE	10	100		NOMOVE		0		STUN,SLOW,CURSE,TERROR	0	metinstone_valentine01	0	0	0	100	0	0	0	0	0	0	0	1600000	5	1	0	0	51	0	100	6330	6333	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
